"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","168","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:58"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","169","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:58"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","170","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:58"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","171","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:58"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","172","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:58"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","173","4",NULL,"Highlighted Word","Add","0","2013-12-10 10:52:12"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","174","4",NULL,"Highlighted Word","Add","0","2013-12-10 10:52:25"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","175","4",NULL,"Highlighted Word","Add","0","2013-12-10 10:52:29"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","176","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:52:58"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","177","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:52:58"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","178","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:52:58"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","179","4",NULL,"Change Speed","295 (49)","0","2013-12-10 10:52:58"
